t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
43.499999999999986,6.884921552959528,3.254495809364003,0.4200213474498133,7.40573087862171,1.992621514465575,-0.5399258094208313,1.3651260344093143,0.9599471568706446
43.52999999999999,6.894042909829899,3.258580732109965,0.42008704540184477,7.4058002067840025,1.9925722618098989,-0.539921323446244,1.3655302918124093,0.9600083688480887
43.55999999999999,6.912282497854181,3.266749105622305,0.42021350725783496,7.4058002067840025,1.9925722618098989,-0.539921323446244,1.3664136849194262,0.9601348307040789
43.59999999999998,6.930498603668415,3.274906383630472,0.4203049267017575,7.405786327915971,1.9925865269775869,-0.5395254338348193,1.3675681465969791,0.9598303605365768
43.62999999999998,6.939615589265454,3.2789886594453437,0.42035525379363986,7.405664087814533,1.9927470527242894,-0.5395724908395256,1.3680711508763752,0.9599277446331655
43.65999999999998,6.95779000046147,3.2871248767620975,0.4203771866923744,7.405687627945364,1.992848641671345,-0.5390455070421056,1.369585067612229,0.9594226937344801
43.7,6.9758931708145795,3.2952258340505147,0.4203062701685007,7.40559033745458,1.9930252170561944,-0.5380866915302309,1.3712644172145767,0.9583929616987317
43.730000000000004,6.984760054075145,3.2991892694033766,0.4200627726493603,7.4055602983619195,1.9934431724855732,-0.5368376552192322,1.3718767128309624,0.9569004278685925
43.760000000000005,7.001559118974281,3.3066702835083137,0.4183315366616781,7.4057804070185815,1.9938708924691526,-0.5367177661301261,1.373621887864701,0.9550493027918042
43.8,7.0174089614670105,3.313659273967692,0.41509933944178873,7.4057804070185815,1.9938708924691526,-0.5367177661301261,1.3757447988847171,0.9518171055719149
43.83,7.025201189864054,3.3170625698358838,0.4130856170148533,7.406337855067264,1.9945180714662394,-0.5375562755681249,1.3763680858440586,0.9506418925829783
43.86,7.040751726172258,3.323785185076134,0.4085750035856874,7.407080047699134,1.9949157214034936,-0.5399636656403066,1.3784376992212268,0.9485386692259941
43.89999999999999,7.05630532294929,3.330421420244601,0.40400590156372357,7.40801256298955,1.995049195230802,-0.5440441074127657,1.3809116416465763,0.9480500089764892
43.92999999999999,7.06412815476757,3.333731501165495,0.4019018220611291,7.409173242911738,1.994816769694666,-0.5502278176209543,1.3826600344994497,0.9521296396820834
43.959999999999994,7.080166604326441,3.340475434787395,0.39845463647281293,7.409173242911738,1.994816769694666,-0.5502278176209543,1.3852951350424725,0.9486824540937673
43.999999999999986,7.096543994733874,3.3473476326575935,0.3977336354083045,7.410341091783951,1.9937477147733977,-0.5592395312012054,1.38949679949727,0.9569731666095098
44.02999999999999,7.105071679309795,3.3509464429422624,0.39842680997154795,7.4119974987063815,1.9909198184317625,-0.5780338861028143,1.3942294925835168,0.9764606960743623
44.05999999999999,7.1230827035535365,3.3586052441348104,0.40042270789325113,7.413849371925654,1.9881745556216448,-0.5983804056770649,1.4009373745656477,0.9988031135703159
44.09999999999998,7.139918889660778,3.365833007396042,0.4035956219747977,7.413377361273268,1.9867260720690534,-0.6003355160831569,1.4059571383095706,1.0039311380579545
44.12999999999998,7.1477697401281155,3.3692361802457773,0.40575860129508107,7.413461982255662,1.9867839702378567,-0.6006042249552934,1.4077522795160187,1.0063628262503745
44.15999999999998,7.1631294201273015,3.375969091801346,0.4108890339099382,7.413461982255662,1.9867839702378567,-0.6006042249552934,1.4115600212655204,1.0114932588652317
44.2,7.178308756311938,3.3827293238831464,0.4167694217731108,7.413988944168986,1.9872340098659844,-0.602117887085684,1.4152569810434397,1.0188873088587949
44.230000000000004,7.185882750224083,3.386143511592389,0.41987742612561013,7.413988944168986,1.9872340098659844,-0.602117887085684,1.4173849970055585,1.0219953132112942
44.260000000000005,7.201072099658319,3.393072601574986,0.42621309871510665,7.414197426675054,1.9874088106239742,-0.602725778452175,1.4217289116448184,1.0289388771672816
44.3,7.216422524953957,3.4001819606805155,0.43244472994557775,7.414634286464586,1.9877707660319557,-0.6038971164182563,1.4262514803391855,1.036341846363834
44.33,7.224190504550291,3.4038175726330935,0.43542857678286073,7.4157174359488565,1.9886575434210318,-0.6066767601119915,1.4280617891850598,1.0421053368948523
44.36,7.239969153033934,3.4112725638277372,0.44100306361723146,7.418225848226721,1.9906856444954328,-0.6129943409641461,1.4317271544393861,1.0539974045813776
44.39999999999999,7.256176100270859,3.4190161696739683,0.44577435810304794,7.418225848226721,1.9906856444954328,-0.6129943409641461,1.437493725193035,1.058768699067194
44.42999999999999,7.264968676150371,3.4232364584496313,0.44720611189915416,7.421039307546596,1.992931000640322,-0.6200282950255351,1.4387952406869833,1.0672344069246893
44.459999999999994,7.283575433558102,3.4321647826528445,0.4483405155429831,7.420033333748725,1.9936232378901373,-0.6118979542882924,1.4449991468968795,1.0602384698312755
44.499999999999986,7.30222981889357,3.4410886885660457,0.4483545747792796,7.420541531990876,1.9952757304496347,-0.6097547052735421,1.4506456394700071,1.0581092800528218
44.52999999999999,7.311349862064305,3.4454451449876946,0.44833870415801574,7.423091217179425,1.9967453987278283,-0.615985988702676,1.453002782260366,1.0643246928606918
44.55999999999999,7.320322648061312,3.449727737325292,0.4481460178781586,7.423091217179425,1.9967453987278283,-0.615985988702676,1.4566121841707695,1.0641320065808346
44.59999999999998,7.347357201315743,3.462624370046239,0.4476456889792379,7.424359942021915,1.9981265741335146,-0.6184389178631062,1.4665207861839156,1.0660846068423442
44.62999999999998,7.356376671197661,3.4669263034665967,0.44746553356786267,7.424924265249254,1.9988684149799862,-0.6193689482743185,1.4696573534664559,1.0668344818421813
44.65999999999998,7.3744131072149095,3.475528696071578,0.4471113048044845,7.425505285995092,1.9989767701887056,-0.620781180898942,1.4774356163843234,1.0678924857034264
44.7,7.392402027458389,3.4841079324375555,0.44677098965256173,7.425663402675682,1.9991318139920107,-0.6215749093126886,1.485348575733973,1.0683458989652503
44.730000000000004,7.4013893902006895,3.4883939079466932,0.44659976095510573,7.425715187239768,1.9990668107663983,-0.6215350707754639,1.489525745597259,1.0681348317305697
44.760000000000005,7.419397590290446,3.4969806440051907,0.4462736549968131,7.425612845392169,1.9991579949986307,-0.6205839887951434,1.497835544134605,1.0668576437919566
44.8,7.437390473194771,3.5055576854516515,0.44594503454831863,7.425612845392169,1.9991579949986307,-0.6205839887951434,1.506445730822592,1.0665290233434621
44.83,7.44636779055627,3.5098361263964235,0.4457716300624013,7.425743758974957,1.9989860977093135,-0.6196146120300201,1.5109907874843276,1.0653862420924214
44.86,7.4642481221527905,3.5183540809857043,0.44538046952757,7.425808373079654,1.999123516597076,-0.6176466879978396,1.519716790089981,1.0630271575254095
44.89999999999999,7.481398805595642,3.526506745203447,0.44408871863179317,7.425974384800969,1.9993199040898346,-0.6148771006872215,1.5281922372826655,1.0589658193190146
